Row ID,Order ID,Order Date,Year,Ship Date,Ship Mode,CUS ID Name ,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sales,Quantity,Discount
231,US-2014-156216,24-11-2014,2014,26-12-2014,Standard Class,EA-14035 Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679,Office Supplies,18.648,7,0.7
232,US-2017-100930,21-9-2014,2014,20-4-2014,Standard Class,CS-12400 Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10001705,Furniture,233.86,2,0.45
233,US-2017-100930,21-9-2014,2014,29-12-2017,Standard Class,CS-12400 Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,Furniture,620.6145,3,0.45
238,CA-2016-157749,24-12-2014,2014,23-10-2017,Second Class,KL-16645 Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,25.92,5,0.2
239,CA-2016-157749,16-4-2014,2014,23-8-2017,Second Class,KL-16645 Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,419.68,5,0.6
243,CA-2016-157749,22-6-2014,2014,21-4-2016,Second Class,KL-16645 Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,4.044,3,0.6
253,CA-2016-146941,19-12-2014,2014,25-3-2017,First Class,DL-13315 Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-ST-10001228,Office Supplies,80.58,6,0
254,CA-2016-146941,19-12-2014,2014,24-10-2017,First Class,DL-13315 Delfina Latchford,Consumer,United States,New York City,New York,10024,East,OFF-EN-10003296,Office Supplies,361.92,4,0
278,CA-2017-132976,22-7-2014,2014,13-6-2014,Standard Class,AG-10495 Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,Office Supplies,18.176,4,0.2
279,CA-2017-132976,22-7-2014,2014,19-9-2014,Standard Class,AG-10495 Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,Office Supplies,59.712,6,0.2
280,CA-2017-132976,29-10-2014,2014,19-9-2014,Standard Class,AG-10495 Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,Office Supplies,24.84,3,0.2
281,US-2015-161991,14-9-2014,2014,14-5-2016,Second Class,SC-20725 Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Office Supplies,2.08,5,0.8
282,US-2015-161991,14-9-2014,2014,21-3-2016,Second Class,SC-20725 Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001760,Technology,1114.4,7,0.2
330,US-2016-141544,14-9-2014,2014,22-9-2015,First Class,PO-18850 Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,Office Supplies,100.24,10,0.2
331,US-2016-141544,14-9-2014,2014,22-9-2015,First Class,PO-18850 Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,Office Supplies,37.764,6,0.7
349,CA-2017-134306,15-3-2014,2014,21-7-2016,Standard Class,TD-20995 Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10001374,Office Supplies,12.96,2,0
350,CA-2016-129714,15-3-2014,2014,19-3-2014,First Class,AB-10060 Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Technology,6.79,1,0
351,CA-2016-129714,15-3-2014,2014,19-3-2014,First Class,AB-10060 Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,24.56,2,0
352,CA-2016-129714,15-3-2014,2014,19-3-2014,First Class,AB-10060 Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10002160,Office Supplies,3.048,1,0.2
353,CA-2016-129714,15-3-2014,2014,19-3-2014,First Class,AB-10060 Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001970,Office Supplies,49.12,4,0
354,CA-2016-129714,23-5-2014,2014,19-3-2014,First Class,AB-10060 Adam Bellavance,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004995,Office Supplies,4355.168,4,0.2
355,CA-2016-138520,23-5-2014,2014,27-5-2014,Standard Class,JL-15505 Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Furniture,388.704,6,0.2
356,CA-2016-138520,23-5-2014,2014,27-5-2014,Standard Class,JL-15505 Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,OFF-EN-10001137,Office Supplies,8.26,2,0
366,CA-2014-123344,26-12-2014,2014,23-8-2017,Standard Class,JD-16060 Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Office Supplies,211.96,4,0
399,CA-2016-108987,24-12-2014,2014,30-3-2016,Second Class,AG-10675 Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001580,Office Supplies,35.952,3,0.2
409,CA-2017-117457,21-6-2014,2014,24-11-2016,Standard Class,KH-16510 Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10002041,Furniture,1004.024,7,0.2
410,CA-2017-117457,21-6-2014,2014,24-11-2016,Standard Class,KH-16510 Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,Office Supplies,9.68,1,0
411,CA-2017-117457,21-6-2014,2014,24-11-2016,Standard Class,KH-16510 Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,Office Supplies,28.35,9,0
440,CA-2017-157252,27-5-2014,2014,25-1-2017,Second Class,CV-12805 Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003396,Furniture,207.846,3,0.1
441,CA-2016-115756,27-5-2014,2014,25-1-2017,Second Class,PK-19075 Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furniture,12.22,1,0
444,CA-2016-115756,29-12-2014,2014,27-5-2014,Second Class,PK-19075 Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,OFF-PA-10002222,Office Supplies,91.36,4,0
445,CA-2016-115756,29-12-2014,2014,27-5-2014,Second Class,PK-19075 Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-CH-10002372,Furniture,242.94,3,0
449,CA-2016-166674,13-1-2014,2014,22-9-2017,Second Class,RB-19360 Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-ST-10001469,Office Supplies,161.94,3,0
450,CA-2016-166674,13-1-2014,2014,13-2-2015,Second Class,RB-19360 Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10001953,Office Supplies,263.88,6,0
451,CA-2016-166674,13-1-2014,2014,15-1-2014,Second Class,RB-19360 Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10003156,Office Supplies,30.48,3,0
452,CA-2016-166674,13-1-2014,2014,15-1-2014,Second Class,RB-19360 Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10004974,Office Supplies,9.84,3,0
453,CA-2016-166674,13-1-2014,2014,15-1-2014,Second Class,RB-19360 Raymond Buch,Consumer,United States,Auburn,New York,13021,East,TEC-PH-10002365,Technology,35.12,4,0
454,CA-2017-147277,14-5-2014,2014,15-1-2014,Standard Class,EB-13705 Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,284.364,2,0.4
462,CA-2015-109638,29-6-2014,2014,28-5-2015,Standard Class,JH-15985 Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001098,Office Supplies,51.312,3,0.2
474,CA-2014-144666,20-9-2014,2014,26-12-2015,Second Class,JP-15520 Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,TEC-PH-10002680,Technology,703.968,4,0.2
475,CA-2014-144666,20-9-2014,2014,26-12-2015,Second Class,JP-15520 Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10001321,Office Supplies,92.52,6,0
485,CA-2017-140963,13-10-2014,2014,14-5-2017,First Class,MT-18070 Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,OFF-LA-10003923,Office Supplies,29.6,2,0
486,CA-2017-140963,13-10-2014,2014,14-5-2017,First Class,MT-18070 Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,FUR-BO-10001337,Furniture,514.165,5,0.15
487,CA-2017-140963,13-10-2014,2014,23-3-2015,First Class,MT-18070 Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001924,Technology,279.96,5,0.2
488,CA-2014-154627,13-10-2014,2014,19-9-2016,First Class,SA-20830 Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Technology,2735.952,6,0.2
493,CA-2014-113362,28-6-2014,2014,28-8-2017,Standard Class,AJ-10960 Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-EN-10003845,Office Supplies,11.07,3,0
494,CA-2016-169166,28-6-2014,2014,28-8-2017,Standard Class,SS-20590 Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,93.98,2,0
495,US-2016-120929,28-6-2014,2014,28-8-2017,Second Class,RO-19780 Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Furniture,189.882,3,0.4
496,CA-2015-134782,28-6-2014,2014,21-6-2017,Standard Class,MD-17350 Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-EN-10001434,Office Supplies,105.42,2,0
497,CA-2016-126158,28-6-2014,2014,21-6-2017,Standard Class,SC-20095 Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,OFF-BI-10002498,Office Supplies,119.616,8,0.2
526,CA-2015-158792,17-9-2014,2014,21-9-2014,Standard Class,BD-11605 Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,OFF-FA-10002815,Office Supplies,22.2,5,0
531,US-2015-138303,29-4-2014,2014,19-10-2017,Standard Class,MG-18145 Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10001335,Office Supplies,52.512,6,0.2
548,CA-2017-162929,15-6-2014,2014,15-4-2015,First Class,AS-10135 Adrian Shami,Home Office,United States,New York City,New York,10035,East,OFF-PA-10002986,Office Supplies,13.36,2,0
549,CA-2015-113173,15-6-2014,2014,15-4-2015,Second Class,DK-13225 Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-ST-10000604,Office Supplies,250.272,9,0.2
550,CA-2015-113173,15-6-2014,2014,15-4-2015,Second Class,DK-13225 Dean Katz,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10004738,Office Supplies,11.364,3,0.8
552,CA-2016-136406,13-9-2014,2014,16-9-2014,Second Class,BD-11320 Bill Donatelli,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10002024,Furniture,1121.568,2,0.2
553,CA-2017-112774,13-9-2014,2014,16-9-2014,First Class,RC-19960 Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,34.504,1,0.2
584,CA-2017-145233,22-9-2014,2014,31-3-2015,Standard Class,DV-13465 Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-AP-10000358,Office Supplies,31.152,3,0.2
585,CA-2017-145233,16-1-2014,2014,27-8-2016,Standard Class,DV-13465 Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,OFF-BI-10002764,Office Supplies,6.783,7,0.7
586,CA-2017-145233,16-1-2014,2014,27-8-2016,Standard Class,DV-13465 Dianna Vittorini,Consumer,United States,Denver,Colorado,80219,West,TEC-PH-10001254,Technology,406.368,4,0.2
587,CA-2015-128139,16-1-2014,2014,25-5-2014,Standard Class,BD-11725 Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,FUR-CH-10003956,Furniture,70.98,1,0
588,CA-2015-128139,16-1-2014,2014,25-5-2014,Standard Class,BD-11725 Bruce Degenhardt,Consumer,United States,Richmond,Kentucky,40475,South,OFF-LA-10003930,Office Supplies,294.93,3,0
598,CA-2014-131450,21-5-2014,2014,24-12-2015,Standard Class,LR-16915 Lena Radford,Consumer,United States,San Diego,California,92024,West,FUR-FU-10001979,Furniture,327.76,8,0
599,CA-2016-120180,21-5-2014,2014,24-12-2015,First Class,TP-21130 Theone Pippenger,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004115,Office Supplies,11.632,2,0.2
611,CA-2016-161816,24-11-2014,2014,22-11-2016,First Class,NB-18655 Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10003012,Technology,369.576,3,0.2
630,CA-2017-133431,27-5-2014,2014,21-4-2015,Standard Class,LC-17140 Logan Currie,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002615,Office Supplies,13.23,3,0
631,US-2016-135720,27-5-2014,2014,30-9-2017,Second Class,FM-14380 Fred McMath,Consumer,United States,Aurora,Colorado,80013,West,OFF-ST-10001963,Office Supplies,243.384,3,0.2
657,CA-2016-137239,25-6-2014,2014,27-10-2016,Standard Class,CR-12730 Craig Reiter,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002230,Office Supplies,134.288,2,0.2
677,US-2017-119438,20-1-2014,2014,16-4-2016,Standard Class,CD-11980 Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-AP-10000804,Office Supplies,2.688,3,0.8
678,US-2017-119438,20-1-2014,2014,16-4-2016,Standard Class,CD-11980 Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,TEC-AC-10003614,Technology,27.816,3,0.2
679,US-2017-119438,20-1-2014,2014,15-11-2016,Standard Class,CD-11980 Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,FUR-FU-10003553,Furniture,82.524,3,0.6
680,US-2017-119438,20-1-2014,2014,15-11-2016,Standard Class,CD-11980 Carol Darley,Consumer,United States,Tyler,Texas,75701,Central,OFF-BI-10004632,Office Supplies,182.994,3,0.8
681,CA-2016-164511,20-1-2014,2014,15-11-2016,Standard Class,DJ-13630 Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003305,Office Supplies,14.352,3,0.2
682,CA-2016-164511,20-1-2014,2014,15-11-2016,Standard Class,DJ-13630 Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002583,Office Supplies,64.96,2,0
683,CA-2016-164511,29-9-2014,2014,15-11-2016,Standard Class,DJ-13630 Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004507,Office Supplies,68.6,4,0
684,US-2017-168116,29-9-2014,2014,14-5-2015,Same Day,GT-14635 Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,TEC-MA-10004125,Technology,7999.98,4,0.5
685,US-2017-168116,29-9-2014,2014,21-12-2014,Same Day,GT-14635 Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AP-10002457,Office Supplies,167.44,2,0.2
686,CA-2014-157784,29-9-2014,2014,21-12-2014,First Class,MC-17845 Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10003911,Technology,479.97,3,0
687,CA-2014-157784,29-9-2014,2014,21-12-2014,First Class,MC-17845 Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-LA-10001934,Office Supplies,14.62,2,0
690,US-2014-117135,20-12-2014,2014,25-4-2014,Second Class,NP-18325 Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004071,Furniture,104.01,1,0
691,US-2014-117135,20-12-2014,2014,26-10-2015,Second Class,NP-18325 Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,284.82,1,0
692,US-2014-117135,20-12-2014,2014,25-8-2015,Second Class,NP-18325 Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-ST-10002444,Office Supplies,36.84,3,0
693,CA-2015-131534,20-12-2014,2014,30-12-2014,Standard Class,AB-10165 Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,TEC-AC-10002253,Technology,166.24,1,0
696,CA-2015-119291,21-4-2014,2014,25-6-2014,First Class,JO-15550 Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10002312,Office Supplies,47.36,4,0.2
700,CA-2015-119291,27-12-2014,2014,30-11-2014,First Class,JO-15550 Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,18.588,2,0.7
702,CA-2017-114552,21-6-2014,2014,30-11-2014,Standard Class,Dl-13600 Dorris liebe,Corporate,United States,Cleveland,Ohio,44105,East,FUR-FU-10002960,Furniture,15.072,3,0.2
703,CA-2016-163755,21-6-2014,2014,28-2-2017,Second Class,AS-10285 Alejandro Savely,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,209.88,3,0
706,CA-2014-138527,24-11-2014,2014,28-2-2017,Standard Class,BN-11470 Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10001469,Office Supplies,166.84,5,0.2
707,CA-2014-138527,24-11-2014,2014,28-2-2017,Standard Class,BN-11470 Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,TEC-AC-10002399,Technology,15.216,1,0.2
708,CA-2014-112158,24-11-2014,2014,15-9-2015,First Class,DP-13165 David Philippe,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003628,Technology,119.96,4,0
709,CA-2014-112158,24-11-2014,2014,15-9-2015,First Class,DP-13165 David Philippe,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,883.92,5,0.2
750,CA-2017-126074,24-12-2014,2014,14-3-2017,Standard Class,RF-19735 Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,OFF-BI-10003638,Office Supplies,58.05,3,0
751,CA-2017-126074,24-12-2014,2014,14-3-2017,Standard Class,RF-19735 Roland Fjeld,Consumer,United States,Trenton,Michigan,48183,Central,FUR-FU-10003577,Furniture,157.74,11,0
